num,player,season,time,reb,ast,ste,blo,tov,ppg,win,lose,win_rate,
13799,John Lukass,1987.000000,21.800000,2.000000,4.800000,1.100000,0.000000,1.500000,9.200000,41.000000,40.000000,0.506173,
13800,John Lukass,1986.000000,31.600000,2.900000,6.700000,1.700000,0.100000,2.100000,17.500000,27.000000,16.000000,0.627907,
13801,John Lukass,1985.000000,32.600000,2.200000,8.800000,1.200000,0.100000,2.300000,15.500000,40.000000,25.000000,0.615385,
13802,John Lukass,1984.000000,24.600000,1.800000,6.800000,1.300000,0.000000,2.200000,11.400000,23.000000,22.000000,0.511111,
13803,John Lukass,1983.000000,28.700000,2.900000,10.700000,1.500000,0.100000,2.300000,10.900000,23.000000,22.000000,0.511111,
13804,John Lukass,1982.000000,11.000000,0.800000,2.900000,0.700000,0.000000,1.300000,4.100000,23.000000,22.000000,0.511111,
13805,John Lukass,1981.000000,24.600000,2.100000,7.000000,1.200000,0.100000,2.000000,8.400000,23.000000,22.000000,0.511111,
13806,John Lukass,1980.000000,29.100000,2.300000,7.000000,1.300000,0.000000,2.800000,8.400000,23.000000,22.000000,0.511111,
13807,John Lukass,1979.000000,34.500000,2.800000,7.500000,1.700000,0.000000,2.300000,12.600000,23.000000,22.000000,0.511111,
13808,John Lukass,1978.000000,37.700000,3.000000,9.300000,1.900000,0.100000,3.100000,16.100000,23.000000,22.000000,0.511111,
13809,John Lukass,1977.000000,35.800000,3.100000,9.400000,2.000000,0.100000,2.600000,12.400000,23.000000,22.000000,0.511111,
13810,John Lukass,1976.000000,30.900000,2.700000,5.600000,1.500000,0.200000,1.500000,11.100000,23.000000,22.000000,0.511111,
13811,John Menken,1952.000000,11.200000,2.600000,1.100000,0.900000,0.100000,1.500000,2.800000,23.000000,22.000000,0.511111,
13812,John Menken,1951.000000,9.700000,2.200000,1.100000,0.900000,0.100000,1.500000,3.000000,23.000000,22.000000,0.511111,
13813,John Menken,1950.000000,9.650000,3.800000,1.300000,0.900000,0.100000,1.500000,4.600000,23.000000,22.000000,0.511111,
13814,John Menken,1950.000000,9.650000,2.900000,0.800000,0.900000,0.100000,1.500000,2.300000,23.000000,22.000000,0.511111,
13815,John Menken,1950.000000,9.650000,4.000000,1.500000,0.900000,0.100000,1.500000,5.200000,23.000000,22.000000,0.511111,
13816,John Menken,1949.000000,9.650000,2.900000,1.700000,0.900000,0.100000,1.500000,5.500000,23.000000,22.000000,0.511111,
13817,John Menken,1949.000000,9.650000,2.900000,1.800000,0.900000,0.100000,1.500000,4.600000,23.000000,22.000000,0.511111,
13818,John Menken,1949.000000,9.650000,2.900000,1.800000,0.900000,0.100000,1.500000,6.200000,23.000000,22.000000,0.511111,
13819,John Menken,1949.000000,9.650000,2.900000,1.000000,0.900000,0.100000,1.500000,3.500000,23.000000,22.000000,0.511111,
13820,John Menken,1948.000000,9.650000,2.900000,2.200000,0.900000,0.100000,1.500000,9.400000,23.000000,22.000000,0.511111,
13821,John Menken,1948.000000,9.650000,2.900000,2.200000,0.900000,0.100000,1.500000,9.500000,23.000000,22.000000,0.511111,
13822,John Menken,1948.000000,9.650000,2.900000,2.600000,0.900000,0.100000,1.500000,10.000000,23.000000,22.000000,0.511111,
13823,John Menken,1948.000000,9.650000,2.900000,1.300000,0.900000,0.100000,1.500000,7.600000,23.000000,22.000000,0.511111,
13824,John Menken,1947.000000,9.650000,2.900000,0.600000,0.900000,0.100000,1.500000,6.600000,23.000000,22.000000,0.511111,
13825,John Menken,1946.000000,9.650000,2.900000,1.000000,0.900000,0.100000,1.500000,9.300000,23.000000,22.000000,0.511111,
13826,John Mandizzy,1949.000000,9.650000,2.900000,0.300000,0.900000,0.100000,1.500000,2.600000,23.000000,22.000000,0.511111,
13827,John Mandizzy,1949.000000,9.650000,2.900000,0.300000,0.900000,0.100000,1.500000,1.300000,23.000000,22.000000,0.511111,
13828,John Mandizzy,1949.000000,9.650000,2.900000,0.300000,0.900000,0.100000,1.500000,2.800000,23.000000,22.000000,0.511111,
13829,John Mandizzy,1948.000000,9.650000,2.900000,1.400000,0.900000,0.100000,1.500000,4.800000,23.000000,22.000000,0.511111,
13830,John Mcnasi,1951.000000,9.600000,1.800000,0.700000,0.900000,0.100000,1.500000,1.300000,23.000000,22.000000,0.511111,
13831,John Mcrawford,1981.000000,2.900000,0.500000,0.400000,0.300000,0.000000,0.400000,2.600000,23.000000,22.000000,0.511111,
13832,John Mungert,1980.000000,5.500000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,23.000000,22.000000,0.511111,
13833,John Mungert,1979.000000,10.800000,0.600000,1.100000,0.300000,0.000000,1.000000,6.100000,23.000000,22.000000,0.511111,
13834,John Mungert,1978.000000,22.700000,1.600000,2.500000,0.600000,0.100000,1.600000,11.000000,23.000000,22.000000,0.511111,
13835,John Mungert,1977.000000,21.800000,1.600000,2.900000,0.600000,0.000000,1.500000,10.300000,23.000000,22.000000,0.511111,
13836,John Mungert,1976.000000,19.300000,1.800000,1.900000,0.600000,0.100000,1.250000,8.300000,23.000000,22.000000,0.511111,
13837,John Mungert,1975.000000,16.500000,1.700000,1.600000,0.600000,0.100000,1.250000,10.700000,23.000000,22.000000,0.511111,
13838,John Mungert,1974.000000,24.900000,2.400000,2.500000,0.900000,0.100000,1.250000,11.000000,23.000000,22.000000,0.511111,
13839,John Mungert,1973.000000,20.200000,2.700000,1.900000,0.900000,0.100000,1.250000,8.800000,23.000000,22.000000,0.511111,
13840,John Mungert,1972.000000,20.800000,2.300000,1.900000,0.700000,0.050000,1.250000,9.700000,23.000000,22.000000,0.511111,
13841,John Mungert,1972.000000,21.400000,2.400000,1.900000,0.700000,0.050000,1.250000,10.500000,23.000000,22.000000,0.511111,
13842,John Mungert,1972.000000,17.700000,1.800000,2.100000,0.700000,0.050000,1.250000,5.300000,23.000000,22.000000,0.511111,
13843,John Mungert,1971.000000,18.400000,1.900000,1.900000,0.700000,0.050000,1.250000,10.000000,23.000000,22.000000,0.511111,
13844,John Mills,1946.000000,13.400000,1.450000,0.200000,0.700000,0.050000,1.250000,3.900000,23.000000,22.000000,0.511111,
13845,John Morrison,1967.000000,8.400000,1.000000,0.800000,0.700000,0.050000,1.000000,3.000000,23.000000,22.000000,0.511111,
13846,John Morton,1991.000000,10.800000,1.000000,1.300000,0.500000,0.000000,1.100000,4.200000,6.000000,19.000000,0.240000,
13847,John Morton,1991.000000,10.300000,0.900000,1.300000,0.600000,0.000000,1.100000,4.400000,5.000000,16.000000,0.238095,
13848,John Morton,1991.000000,13.500000,1.800000,1.300000,0.300000,0.000000,1.000000,3.500000,1.000000,3.000000,0.250000,
13849,John Morton,1990.000000,18.300000,1.600000,3.700000,0.900000,0.300000,1.600000,5.400000,26.000000,40.000000,0.393939,
13850,John Morton,1989.000000,10.900000,0.900000,1.800000,0.500000,0.100000,1.400000,3.900000,18.000000,19.000000,0.486486,
13851,John Murphy,1946.000000,15.150000,1.450000,0.000000,0.250000,0.050000,1.700000,1.600000,17.500000,14.500000,0.546875,
13852,John Murphy,1946.000000,15.150000,1.450000,0.000000,0.250000,0.050000,1.700000,0.700000,17.500000,14.500000,0.546875,
13853,John Murphy,1946.000000,15.150000,1.450000,0.000000,0.250000,0.050000,1.700000,2.700000,17.500000,14.500000,0.546875,
13854,John OBoyle,1952.000000,19.400000,2.000000,1.000000,0.250000,0.050000,1.700000,4.200000,17.500000,14.500000,0.546875,
13855,John Oldham,1950.000000,17.200000,3.600000,1.900000,0.250000,0.050000,1.700000,8.400000,17.500000,14.500000,0.546875,
13856,John Oldham,1949.000000,17.200000,2.300000,1.700000,0.250000,0.050000,1.700000,6.100000,17.500000,14.500000,0.546875,
13857,John Olivier,1979.000000,15.000000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,17.500000,14.500000,0.546875,
13858,John Olivier,1978.000000,5.600000,0.600000,0.100000,0.100000,0.000000,0.400000,1.300000,17.500000,14.500000,0.546875,
13859,John Paxson,1993.000000,12.700000,0.700000,1.200000,0.300000,0.100000,0.200000,2.600000,17.000000,10.000000,0.629630,
13860,John Paxson,1992.000000,17.500000,0.800000,2.300000,0.600000,0.000000,0.500000,4.200000,40.000000,19.000000,0.677966,
13861,John Paxson,1991.000000,24.600000,1.200000,3.100000,0.600000,0.100000,0.600000,7.000000,64.000000,15.000000,0.810127,
13862,John Paxson,1990.000000,24.000000,1.100000,3.600000,0.800000,0.000000,0.800000,8.700000,61.000000,21.000000,0.743902,
13863,John Paxson,1989.000000,28.800000,1.500000,4.100000,1.000000,0.100000,1.000000,10.000000,55.000000,27.000000,0.670732,
13864,John Paxson,1988.000000,22.300000,1.200000,3.900000,0.700000,0.100000,0.900000,7.300000,47.000000,31.000000,0.602564,
13865,John Paxson,1987.000000,23.300000,1.300000,3.700000,0.600000,0.000000,0.800000,7.900000,50.000000,31.000000,0.617284,
13866,John Paxson,1986.000000,32.800000,1.700000,5.700000,0.800000,0.100000,1.300000,11.300000,40.000000,42.000000,0.487805,
13867,John Paxson,1985.000000,20.900000,1.300000,3.700000,0.700000,0.000000,0.800000,5.300000,25.000000,50.000000,0.333333,
13868,John Paxson,1984.000000,16.100000,0.900000,2.800000,0.600000,0.000000,1.000000,6.200000,31.000000,29.000000,0.516667,
13869,John Paxson,1983.000000,9.300000,0.700000,3.000000,0.200000,0.000000,0.700000,2.900000,31.000000,29.000000,0.516667,
13870,John Pilch,1951.000000,4.600000,1.000000,0.200000,0.250000,0.050000,0.700000,0.600000,31.000000,29.000000,0.516667,
13871,John Pinoni,1983.000000,9.300000,1.400000,0.400000,0.300000,0.100000,0.700000,2.900000,31.000000,29.000000,0.516667,
13872,John Postley,1967.000000,6.000000,6.000000,1.000000,0.350000,0.100000,1.000000,2.000000,31.000000,29.000000,0.516667,
13873,John Puli,1949.000000,7.500000,3.750000,1.100000,0.350000,0.100000,0.850000,3.100000,31.000000,29.000000,0.516667,
13874,John Renick,1951.000000,9.000000,1.500000,0.200000,0.350000,0.100000,0.850000,1.800000,31.000000,29.000000,0.516667,
13875,John Bidget,1959.000000,12.200000,4.700000,0.400000,0.350000,0.100000,0.850000,4.300000,31.000000,29.000000,0.516667,
13876,John Rocky,1981.000000,12.800000,0.600000,2.300000,0.400000,0.100000,0.700000,4.800000,31.000000,29.000000,0.516667,
13877,John Rocky,1980.000000,23.500000,1.400000,5.400000,0.700000,0.300000,2.000000,8.900000,31.000000,29.000000,0.516667,
13878,John Rocky,1979.000000,27.900000,1.400000,4.900000,1.000000,0.100000,1.900000,11.400000,31.000000,29.000000,0.516667,
13879,John Rocky,1975.000000,17.300000,0.900000,2.700000,0.500000,0.000000,1.600000,8.800000,31.000000,29.000000,0.516667,
13880,John Rocky,1975.000000,3.500000,0.200000,0.400000,0.000000,0.000000,2.400000,0.500000,31.000000,29.000000,0.516667,
13881,John Rocky,1975.000000,30.300000,1.600000,4.900000,0.900000,0.100000,3.200000,16.500000,31.000000,29.000000,0.516667,
13882,John Rocky,1974.000000,23.900000,1.600000,3.300000,0.800000,0.100000,1.800000,10.000000,31.000000,29.000000,0.516667,
13883,John Rocky,1974.000000,28.900000,2.200000,4.000000,1.100000,0.200000,2.200000,13.000000,31.000000,29.000000,0.516667,
13884,John Rocky,1974.000000,13.600000,0.500000,1.800000,0.400000,0.100000,0.900000,3.900000,31.000000,29.000000,0.516667,
13885,John Rocky,1973.000000,26.000000,1.500000,4.300000,0.700000,0.200000,2.200000,11.600000,31.000000,29.000000,0.516667,
13886,John Rocky,1973.000000,27.200000,1.900000,4.600000,0.500000,0.300000,2.300000,12.000000,31.000000,29.000000,0.516667,
13887,John Rocky,1973.000000,25.100000,1.200000,4.200000,0.800000,0.100000,2.100000,11.400000,31.000000,29.000000,0.516667,
13888,John Rocky,1972.000000,34.000000,1.900000,4.500000,0.550000,0.100000,2.700000,14.400000,31.000000,29.000000,0.516667,
13889,John Rocky,1971.000000,31.600000,2.100000,3.200000,0.550000,0.100000,2.300000,12.900000,31.000000,29.000000,0.516667,
13890,John Ruud,1978.000000,12.500000,2.900000,0.600000,0.300000,0.100000,1.000000,3.200000,31.000000,29.000000,0.516667,
13891,John Ludometkin,1964.000000,16.300000,4.300000,0.700000,0.250000,0.200000,0.700000,6.000000,31.000000,29.000000,0.516667,
13892,John Ludometkin,1964.000000,16.100000,4.200000,0.700000,0.250000,0.200000,0.700000,6.000000,31.000000,29.000000,0.516667,
13893,John Ludometkin,1964.000000,22.000000,7.000000,0.000000,0.250000,0.200000,0.700000,6.000000,31.000000,29.000000,0.516667,
13894,John Ludometkin,1963.000000,13.400000,3.200000,0.500000,0.250000,0.200000,0.700000,7.600000,31.000000,29.000000,0.516667,
13895,John Ludometkin,1962.000000,10.200000,2.700000,0.500000,0.250000,0.200000,0.700000,5.200000,31.000000,29.000000,0.516667,
13896,John Salley,1999.000000,6.700000,1.400000,0.600000,0.200000,0.300000,0.400000,1.600000,37.000000,8.000000,0.822222,
13897,John Salley,1995.000000,16.000000,3.300000,1.300000,0.500000,0.600000,1.300000,4.400000,21.000000,21.000000,0.500000,
13898,John Salley,1995.000000,11.200000,2.500000,0.900000,0.500000,0.900000,0.900000,2.100000,14.000000,3.000000,0.823529,
13899,John Salley,1995.000000,19.300000,3.900000,1.600000,0.400000,0.500000,1.600000,6.000000,7.000000,18.000000,0.280000,
13900,John Salley,1994.000000,26.100000,4.500000,1.600000,0.600000,1.100000,1.300000,7.300000,28.000000,47.000000,0.373333,
13901,John Salley,1993.000000,25.100000,5.400000,1.800000,0.700000,1.000000,1.200000,7.700000,39.000000,37.000000,0.513158,
13902,John Salley,1992.000000,27.900000,6.100000,1.600000,0.600000,1.400000,2.000000,8.300000,21.000000,30.000000,0.411765,
13903,John Salley,1991.000000,24.600000,4.100000,1.600000,0.700000,1.500000,1.400000,9.500000,43.000000,29.000000,0.597222,
13904,John Salley,1990.000000,22.300000,4.400000,0.900000,0.700000,1.500000,1.200000,7.400000,47.000000,27.000000,0.635135,
13905,John Salley,1989.000000,23.300000,5.400000,0.800000,0.600000,1.900000,1.200000,7.200000,59.000000,23.000000,0.719512,
13906,John Salley,1988.000000,21.800000,5.000000,1.100000,0.600000,1.100000,1.500000,7.000000,50.000000,17.000000,0.746269,
13907,John Salley,1987.000000,24.400000,4.900000,1.400000,0.600000,1.700000,1.500000,8.500000,54.000000,28.000000,0.658537,
13908,John Salley,1986.000000,17.800000,3.600000,0.700000,0.500000,1.500000,0.900000,5.300000,52.000000,30.000000,0.634146,
13909,John Salmons,2014.000000,12.900000,1.000000,0.600000,0.400000,0.200000,0.200000,2.000000,9.000000,12.000000,0.428571,
13910,John Salmons,2013.000000,22.100000,2.100000,1.900000,0.600000,0.200000,0.700000,5.200000,46.000000,32.000000,0.589744,
13911,John Salmons,2013.000000,21.300000,2.000000,1.700000,0.600000,0.200000,0.700000,5.000000,41.000000,19.000000,0.683333,
13912,John Salmons,2013.000000,24.700000,2.600000,2.400000,0.700000,0.400000,0.800000,5.800000,5.000000,13.000000,0.277778,
13913,John Salmons,2012.000000,29.900000,2.700000,3.000000,0.700000,0.300000,1.100000,8.800000,26.000000,50.000000,0.342105,
13914,John Salmons,2011.000000,27.200000,2.900000,2.000000,0.800000,0.200000,1.000000,7.500000,16.000000,30.000000,0.347826,
13915,John Salmons,2010.000000,35.000000,3.600000,3.500000,1.000000,0.400000,1.900000,14.000000,30.000000,43.000000,0.410959,
13916,John Salmons,2009.000000,34.900000,3.300000,2.800000,1.200000,0.300000,1.500000,15.400000,48.000000,33.000000,0.592593,
13917,John Salmons,2009.000000,37.600000,3.200000,3.300000,1.100000,0.100000,1.800000,19.900000,22.000000,8.000000,0.733333,
13918,John Salmons,2009.000000,33.200000,3.400000,2.500000,1.300000,0.400000,1.400000,12.700000,26.000000,25.000000,0.509804,
13919,John Salmons,2008.000000,37.500000,4.200000,3.200000,1.100000,0.300000,2.100000,18.300000,27.000000,52.000000,0.341772,
13920,John Salmons,2008.000000,37.700000,4.300000,2.000000,1.000000,0.600000,1.700000,18.300000,16.000000,10.000000,0.615385,
13921,John Salmons,2008.000000,37.400000,4.200000,3.700000,1.100000,0.200000,2.300000,18.300000,11.000000,42.000000,0.207547,
13922,John Salmons,2007.000000,31.100000,4.300000,2.600000,1.100000,0.400000,2.100000,12.500000,37.000000,44.000000,0.456790,
13923,John Salmons,2006.000000,27.000000,3.300000,3.200000,0.900000,0.300000,1.500000,8.500000,32.000000,47.000000,0.405063,
13924,John Salmons,2005.000000,25.100000,2.700000,2.700000,0.900000,0.200000,1.500000,7.500000,38.000000,44.000000,0.463415,
13925,John Salmons,2004.000000,17.100000,2.100000,2.000000,0.700000,0.200000,0.900000,4.100000,30.000000,28.000000,0.517241,
13926,John Salmons,2003.000000,20.800000,2.500000,1.700000,0.800000,0.200000,1.000000,5.800000,32.000000,45.000000,0.415584,
13927,John Salmons,2002.000000,7.900000,0.900000,0.700000,0.300000,0.100000,0.500000,2.100000,37.000000,27.000000,0.578125,
13928,John Schwitz,1986.000000,2.300000,0.300000,0.000000,0.000000,0.000000,0.700000,0.000000,1.000000,2.000000,0.333333,
13929,John Schwitz,1984.000000,5.800000,1.100000,0.900000,0.000000,0.100000,0.700000,3.000000,9.500000,20.500000,0.316667,
13930,John Chaski,1990.000000,8.900000,2.400000,0.200000,0.200000,0.400000,0.500000,2.600000,18.000000,39.000000,0.315789,
13931,John Chaski,1989.000000,3.600000,0.900000,0.100000,0.100000,0.100000,0.100000,0.700000,4.000000,10.000000,0.285714,
13932,John Chaski,1988.000000,14.500000,3.600000,0.300000,0.200000,0.200000,0.700000,5.500000,11.000000,54.000000,0.169231,
13933,John Sumant,1980.000000,22.000000,3.700000,1.000000,0.900000,0.400000,1.800000,7.000000,22.500000,43.000000,0.343511,
13934,John Sumant,1980.000000,4.000000,0.500000,0.000000,0.000000,0.000000,0.500000,1.000000,22.500000,43.000000,0.343511,
13935,John Sumant,1980.000000,23.600000,4.000000,1.100000,1.000000,0.400000,1.900000,7.500000,22.500000,43.000000,0.343511,
13936,John Sumant,1979.000000,20.600000,5.600000,1.300000,0.600000,0.700000,1.400000,8.900000,22.500000,43.000000,0.343511,
13937,John Sumant,1979.000000,28.800000,7.900000,1.900000,0.900000,1.100000,1.900000,14.500000,22.500000,43.000000,0.343511,
13938,John Sumant,1979.000000,11.400000,2.700000,0.800000,0.300000,0.300000,0.900000,3.500000,22.500000,43.000000,0.343511,
13939,John Sumant,1979.000000,25.300000,7.800000,1.000000,1.000000,0.600000,1.600000,9.700000,22.500000,43.000000,0.343511,
13940,John Sumant,1977.000000,34.500000,8.500000,2.300000,1.100000,0.700000,2.900000,14.800000,22.500000,43.000000,0.343511,
13941,John Sumant,1977.000000,35.000000,8.900000,2.000000,1.200000,0.700000,3.000000,15.500000,22.500000,43.000000,0.343511,
13942,John Sumant,1977.000000,32.800000,7.100000,3.200000,0.800000,0.500000,2.600000,12.400000,22.500000,43.000000,0.343511,
13943,John Sumant,1976.000000,35.100000,9.500000,2.100000,1.200000,1.100000,1.900000,15.100000,22.500000,43.000000,0.343511,
13944,John Sumant,1975.000000,26.300000,7.400000,1.700000,1.100000,0.500000,1.900000,11.700000,22.500000,43.000000,0.343511,
13945,John Sumant,1975.000000,32.700000,9.800000,2.000000,1.200000,0.600000,1.900000,12.200000,22.500000,43.000000,0.343511,
13946,John Sumant,1975.000000,21.600000,5.600000,1.400000,1.000000,0.400000,1.900000,11.300000,22.500000,43.000000,0.343511,
13947,John Smith,1969.000000,17.000000,5.800000,0.800000,0.750000,0.200000,1.200000,3.800000,22.500000,43.000000,0.343511,
13948,John Smith,1969.000000,10.300000,3.800000,0.200000,0.750000,0.200000,0.800000,1.400000,22.500000,43.000000,0.343511,
13949,John Smith,1969.000000,9.800000,2.500000,0.500000,0.750000,0.200000,0.700000,1.800000,22.500000,43.000000,0.343511,
13950,John Smith,1969.000000,20.100000,6.900000,1.100000,0.750000,0.200000,1.400000,4.800000,22.500000,43.000000,0.343511,
13951,John Smith,1968.000000,28.200000,10.500000,0.800000,0.750000,0.200000,1.500000,7.900000,22.500000,43.000000,0.343511,
13952,John starks,2001.000000,14.100000,1.000000,1.100000,0.500000,0.000000,0.800000,4.400000,34.000000,32.000000,0.515152,
13953,John starks,2000.000000,28.300000,2.100000,2.400000,1.000000,0.100000,1.300000,9.300000,49.000000,26.000000,0.653333,
13954,John starks,1999.000000,32.200000,2.700000,4.900000,1.100000,0.100000,1.800000,13.900000,10.000000,27.000000,0.270270,
13955,John starks,1999.000000,20.500000,2.500000,2.800000,1.300000,0.300000,0.800000,7.500000,1.000000,3.000000,0.250000,
13956,John starks,1999.000000,33.600000,2.800000,5.200000,1.100000,0.100000,1.900000,14.700000,9.000000,24.000000,0.272727,
13957,John starks,1998.000000,33.700000,3.300000,4.700000,1.400000,0.100000,1.700000,13.800000,21.000000,29.000000,0.420000,
13958,John starks,1997.000000,26.700000,2.800000,2.700000,1.000000,0.100000,1.700000,12.900000,43.000000,39.000000,0.524390,
13959,John starks,1996.000000,26.500000,2.700000,2.800000,1.200000,0.100000,2.100000,13.800000,55.000000,22.000000,0.714286,
13960,John starks,1995.000000,30.800000,2.900000,3.900000,1.300000,0.100000,1.900000,12.600000,47.000000,34.000000,0.580247,
13961,John starks,1994.000000,34.100000,2.700000,5.100000,1.200000,0.100000,2.000000,15.300000,53.000000,27.000000,0.662500,
13962,John starks,1993.000000,34.900000,3.100000,5.900000,1.600000,0.100000,3.100000,19.000000,40.000000,19.000000,0.677966,
13963,John starks,1992.000000,31.000000,2.600000,5.100000,1.100000,0.200000,2.200000,17.500000,58.000000,22.000000,0.725000,
13964,John starks,1991.000000,25.800000,2.300000,3.400000,1.300000,0.200000,1.800000,13.900000,51.000000,31.000000,0.621951,
13965,John starks,1990.000000,19.200000,2.100000,3.300000,1.000000,0.300000,1.200000,7.600000,31.000000,30.000000,0.508197,
13966,John starks,1988.000000,8.800000,1.100000,0.800000,0.600000,0.100000,1.100000,4.100000,19.000000,17.000000,0.527778,
13967,John Stockton,2002.000000,27.700000,2.500000,7.700000,1.700000,0.200000,2.200000,10.800000,47.000000,35.000000,0.573171,
13968,John Stockton,2001.000000,31.300000,3.200000,8.200000,1.900000,0.300000,2.500000,13.400000,44.000000,38.000000,0.536585,
13969,John Stockton,2000.000000,29.200000,2.800000,8.700000,1.600000,0.300000,2.500000,11.500000,53.000000,29.000000,0.646341,
13970,John Stockton,1999.000000,29.700000,2.600000,8.600000,1.700000,0.200000,2.200000,12.100000,55.000000,27.000000,0.670732,
13971,John Stockton,1998.000000,28.200000,2.900000,7.500000,1.600000,0.300000,2.200000,11.100000,37.000000,13.000000,0.740000,
13972,John Stockton,1997.000000,29.000000,2.600000,8.500000,1.400000,0.200000,2.500000,12.000000,51.000000,13.000000,0.796875,
13973,John Stockton,1996.000000,35.300000,2.800000,10.500000,2.000000,0.200000,3.000000,14.400000,64.000000,18.000000,0.780488,
13974,John Stockton,1995.000000,35.500000,2.800000,11.200000,1.700000,0.200000,3.000000,14.700000,55.000000,27.000000,0.670732,
13975,John Stockton,1994.000000,35.000000,3.100000,12.300000,2.400000,0.300000,3.300000,14.700000,60.000000,22.000000,0.731707,
13976,John Stockton,1993.000000,36.200000,3.100000,12.600000,2.400000,0.300000,3.200000,15.100000,53.000000,29.000000,0.646341,
13977,John Stockton,1992.000000,34.900000,2.900000,12.000000,2.400000,0.300000,3.200000,15.100000,47.000000,35.000000,0.573171,
13978,John Stockton,1991.000000,36.600000,3.300000,13.700000,3.000000,0.300000,3.500000,15.800000,55.000000,27.000000,0.670732,
13979,John Stockton,1990.000000,37.800000,2.900000,14.200000,2.900000,0.200000,3.600000,17.200000,54.000000,28.000000,0.658537,
13980,John Stockton,1989.000000,37.400000,2.600000,14.500000,2.700000,0.200000,3.500000,17.200000,53.000000,25.000000,0.679487,
13981,John Stockton,1988.000000,38.700000,3.000000,13.600000,3.200000,0.200000,3.800000,17.100000,51.000000,31.000000,0.621951,
13982,John Stockton,1987.000000,34.700000,2.900000,13.800000,3.000000,0.200000,3.200000,14.700000,47.000000,35.000000,0.573171,
13983,John Stockton,1986.000000,22.700000,1.800000,8.200000,2.200000,0.200000,2.000000,7.900000,44.000000,38.000000,0.536585,
13984,John Stockton,1985.000000,23.600000,2.200000,7.400000,1.900000,0.100000,2.000000,7.700000,42.000000,40.000000,0.512195,
13985,John Stockton,1984.000000,18.200000,1.300000,5.100000,1.300000,0.100000,1.800000,5.600000,23.000000,20.500000,0.528736,
13986,John Stroud,1988.000000,4.400000,2.800000,0.600000,0.000000,0.400000,0.600000,0.800000,4.000000,1.000000,0.800000,
13987,John Stroud,1988.000000,5.000000,3.500000,0.800000,0.000000,0.500000,0.500000,1.000000,4.000000,0.000000,1.000000,
13988,John Stroud,1988.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,
13989,John Stroud,1987.000000,6.600000,1.700000,0.500000,0.100000,0.300000,0.600000,1.900000,22.000000,19.000000,0.536585,
13990,John Stroud,1980.000000,9.800000,1.400000,1.000000,0.100000,0.000000,0.400000,2.800000,13.500000,15.000000,0.473684,
13991,John Thomas,2005.000000,7.900000,1.300000,0.100000,0.200000,0.100000,0.500000,0.900000,5.000000,11.000000,0.312500,
13992,John Thomas,2005.000000,18.000000,5.000000,0.000000,0.500000,0.500000,1.000000,1.000000,0.000000,2.000000,0.000000,
13993,John Thomas,2005.000000,6.000000,0.900000,0.100000,0.200000,0.000000,0.400000,0.800000,3.000000,8.000000,0.272727,
13994,John Thomas,2005.000000,8.300000,0.000000,0.300000,0.000000,0.300000,0.700000,1.300000,2.000000,1.000000,0.666667,
13995,John Thomas,2004.000000,11.800000,2.200000,0.400000,0.300000,0.300000,0.400000,2.500000,24.000000,20.000000,0.545455,
13996,John Thomas,1999.000000,8.700000,1.400000,0.200000,0.200000,0.300000,0.300000,2.100000,31.000000,24.000000,0.563636,
13997,John Thomas,1998.000000,15.200000,3.400000,0.400000,0.400000,0.200000,0.500000,4.300000,18.000000,21.000000,0.461538,
13998,John Thomas,1997.000000,9.900000,2.000000,0.300000,0.400000,0.200000,0.900000,2.800000,17.000000,37.000000,0.314815,
13999,John Thomas,1997.000000,8.000000,1.700000,0.200000,0.100000,0.100000,0.600000,2.000000,3.000000,18.000000,0.142857,
14000,John Thomas,1997.000000,11.200000,2.100000,0.400000,0.600000,0.300000,1.000000,3.300000,14.000000,19.000000,0.424242,
14001,John Thompson's,1965.000000,7.200000,3.000000,0.300000,0.600000,0.450000,0.700000,3.200000,16.500000,21.000000,0.440000,
14002,John Thompson's,1964.000000,10.900000,3.600000,0.300000,0.600000,0.450000,0.700000,3.600000,16.500000,21.000000,0.440000,
14003,John Trapp,1972.000000,18.100000,4.000000,1.000000,0.600000,0.450000,0.400000,8.200000,16.500000,21.000000,0.440000,
14004,John Trapp,1972.000000,20.200000,4.500000,1.100000,0.600000,0.450000,0.700000,9.800000,16.500000,21.000000,0.440000,
14005,John Trapp,1972.000000,14.300000,3.000000,0.800000,0.600000,0.450000,1.000000,5.300000,16.500000,21.000000,0.440000,
14006,John Trapp,1972.000000,21.900000,4.800000,1.200000,0.600000,0.450000,0.900000,10.700000,16.500000,21.000000,0.440000,
14007,John Trapp,1972.000000,7.000000,2.800000,0.400000,0.600000,0.450000,0.900000,2.600000,16.500000,21.000000,0.440000,
14008,John Trapp,1971.000000,13.100000,3.100000,0.700000,0.600000,0.450000,0.900000,5.700000,16.500000,21.000000,0.440000,
14009,John Trapp,1970.000000,25.400000,6.200000,1.700000,0.600000,0.450000,0.900000,9.600000,16.500000,21.000000,0.440000,
14010,John Trapp,1969.000000,14.600000,4.400000,0.700000,0.600000,0.450000,0.900000,6.300000,16.500000,21.000000,0.440000,
